OrderID,OrderDate,CustomerName,Segment,City,State,Region,Category,SubCategory,Quantity,Sales,Discount,Profit
8335,10-03-2023,Mitchell Brown,Corporate,Lake Amy,Vermont,West,Technology,Computers,1,1780.84,0.3,324.36
8336,10-10-2024,John Davis,Corporate,North Jennifer,Rhode Island,East,Office Supplies,Pens,9,1684.96,0.1,131.18
8337,20-04-2024,David Savage,Consumer,Howardmouth,Ohio,West,Technology,Accessories,7,820.72,0.3,134.29
8338,08-10-2022,Elizabeth Walker,Consumer,Weaverland,Vermont,East,Furniture,Tables,6,846.83,0.1,127.59
8339,01-06-2021,Alyssa Montgomery,Corporate,Stephensonmouth,West Virginia,South,Office Supplies,Labels,4,1248.22,0,80.36
8340,21-06-2024,John Moore,Home Office,Lake Andrea,Oklahoma,West,Furniture,Furnishings,7,589.88,0.2,84.55
8341,23-12-2024,Diane Hicks,Consumer,Adamland,Ohio,West,Technology,Copiers,7,446.92,0.3,29.36
8342,26-06-2024,Andrew Hudson,Consumer,South Anthony,Delaware,East,Furniture,Chairs,7,1394.54,0.3,227.01
8343,29-11-2020,David Guerrero,Home Office,South Brittanybury,Wisconsin,West,Furniture,Tables,3,1697.12,0.3,340.64
8344,13-03-2022,Daniel Hopkins,Home Office,Kylemouth,Minnesota,West,Furniture,Furnishings,2,1363.44,0.2,147.92
8345,08-01-2023,Jessica Williams,Consumer,Tinatown,Pennsylvania,East,Furniture,Bookcases,5,1158.21,0.3,51.7
8346,23-01-2023,Michelle Ortiz,Consumer,Berryport,Kentucky,South,Technology,Accessories,2,1972.98,0.3,347.59
8347,18-12-2020,Andrew May,Consumer,Ramirezburgh,Tennessee,East,Office Supplies,Labels,8,1145.45,0.2,134.92
8348,12-02-2022,Kara Hanson,Corporate,West Adamville,Maryland,South,Furniture,Furnishings,4,159.85,0,23.89
8349,25-12-2021,Tyler Adams,Home Office,Ryanview,California,Central,Furniture,Bookcases,2,301.81,0.3,20.55
8350,16-02-2022,Kim Maddox,Corporate,Pattersonport,Maryland,Central,Technology,Computers,6,300.74,0,43.58
8351,19-05-2023,Ariel Green,Home Office,Fernandezburgh,Hawaii,West,Technology,Phones,5,246.84,0.3,20.82
8352,28-12-2021,David Moore,Corporate,South Sandrastad,New Jersey,West,Office Supplies,Paper,6,1257.61,0,139.42
8353,17-05-2022,Kathryn Morrow,Corporate,Marymouth,Vermont,South,Furniture,Tables,6,1620.35,0,428.18
8354,10-05-2022,Luis Jones MD,Corporate,Nathanielton,Nevada,East,Office Supplies,Pens,10,1215.74,0.3,249.44
8355,10-11-2021,Jennifer Fuller,Corporate,South Lawrence,Wisconsin,West,Technology,Accessories,1,1333.11,0,304.52
8356,04-10-2020,Tyrone Mitchell,Consumer,East Edward,Nevada,West,Furniture,Furnishings,4,817.17,0.3,67.7
8357,03-04-2025,Felicia Beck,Corporate,Allenville,Tennessee,South,Furniture,Furnishings,4,412.03,0.3,26.06
8358,06-10-2020,Andrea Day DDS,Consumer,Port Deborah,Nebraska,West,Technology,Accessories,4,1124.92,0,75.3
8359,04-06-2024,Matthew Gutierrez,Corporate,Christianshire,Vermont,West,Furniture,Tables,1,1515.18,0.1,134.87
8360,22-12-2023,Mary Fitzgerald,Consumer,Colemanland,Illinois,Central,Furniture,Bookcases,8,390.11,0.3,39
8361,16-05-2023,Michael Taylor,Home Office,North Tinamouth,Kentucky,South,Furniture,Furnishings,1,692.76,0,167.94
8362,25-10-2022,Lance Wright,Home Office,West Williamfort,Iowa,Central,Technology,Copiers,10,1537.97,0.3,270.35
8363,15-09-2025,Melissa Williams,Corporate,West Heather,Kentucky,East,Furniture,Chairs,8,1983.34,0.2,353.24
8364,27-11-2020,Joseph Perez,Home Office,Teresahaven,Colorado,West,Technology,Phones,1,465.9,0.3,50.17
8365,10-07-2021,Jessica Goodman,Home Office,East Jamieberg,Kansas,South,Technology,Phones,2,1063.97,0.1,91.02
8366,07-09-2022,Ricky Jackson,Corporate,Port Nathanburgh,Iowa,Central,Technology,Accessories,4,1376.81,0.2,146.29
8367,01-05-2021,Nathan Jones,Consumer,Lake Davidfort,Georgia,South,Office Supplies,Pens,6,1054.09,0.3,173.51
8368,16-03-2023,Ann Spears,Home Office,South Jennifer,Utah,Central,Furniture,Furnishings,10,716.32,0.3,64.28
8369,30-07-2024,Megan Marshall,Corporate,Elliottland,Washington,South,Furniture,Bookcases,9,512.24,0,112.66
8370,15-09-2021,Julie Barrett,Consumer,Hillbury,Missouri,Central,Technology,Accessories,2,1749.47,0.2,193.79
8371,11-10-2020,Anthony Graham,Corporate,Port Danielmouth,Texas,Central,Office Supplies,Paper,5,1744.87,0.1,206.76
8372,05-12-2024,Danielle Cruz,Home Office,Diazstad,Maine,South,Furniture,Furnishings,2,1684.94,0.1,430.46
8373,27-12-2022,Melinda Barnett,Home Office,North Davidberg,Kentucky,West,Office Supplies,Pens,7,805.27,0.1,214.03
8374,23-10-2020,Paul Russell,Home Office,Bishopton,Kentucky,West,Office Supplies,Binders,9,1326.69,0.3,71.2
8375,04-10-2022,Jeremiah Parker,Home Office,Johnsonland,Kansas,East,Furniture,Tables,4,952.12,0.2,42.28
8376,28-08-2021,Shannon Ayala,Corporate,New Connie,Wisconsin,West,Office Supplies,Labels,6,308.51,0.2,41.08
8377,02-03-2023,Kimberly Cox,Home Office,Richardsberg,Hawaii,Central,Office Supplies,Labels,5,1376.84,0.2,213.93
8378,01-11-2021,Vicki Becker,Corporate,Johnborough,New Hampshire,Central,Office Supplies,Paper,1,1074.26,0,285.28
8379,13-07-2025,Amber Santos,Consumer,Jeffreyberg,Alaska,Central,Office Supplies,Binders,4,1669.22,0.2,386.56
8380,24-03-2024,Keith Jackson,Corporate,Ramseymouth,Minnesota,Central,Office Supplies,Pens,4,1018.93,0.2,136
8381,02-12-2022,Corey Dominguez,Corporate,Lamberttown,Virginia,Central,Office Supplies,Binders,6,1956.89,0.1,353.88
8382,15-12-2023,Mariah Newman,Consumer,Markton,Alabama,Central,Furniture,Bookcases,1,300.1,0.3,19.36
8383,28-10-2020,Shelley Fisher,Corporate,Lopezbury,West Virginia,South,Technology,Computers,2,1618.9,0,434.6
8384,27-04-2023,Jackson Gregory,Corporate,Rileyshire,North Carolina,Central,Furniture,Tables,2,661.27,0.3,27.77
8385,01-01-2025,Robin Keller,Home Office,Bauertown,Nebraska,West,Furniture,Tables,6,1425.32,0,100.88
8386,22-05-2024,Lisa Lane,Consumer,Lake Alison,Alaska,East,Technology,Computers,7,1334.69,0.1,147.54
8387,01-02-2024,Terry Tyler,Home Office,Lake Alec,West Virginia,South,Furniture,Tables,7,1260.48,0,364.54
8388,05-12-2023,Danielle Welch,Consumer,North Cassandra,New Hampshire,South,Office Supplies,Binders,10,1388.83,0.3,145.69
8389,12-08-2021,David Peck,Corporate,South Joshua,Pennsylvania,Central,Furniture,Chairs,9,516.53,0.2,71.34
8390,23-11-2024,Heather Bennett,Corporate,South Stephen,New Hampshire,East,Office Supplies,Paper,2,708.21,0.3,42.12
8391,15-08-2025,Yvonne Thomas,Consumer,South Brandon,Missouri,East,Office Supplies,Binders,5,1491.37,0.1,208.73
8392,12-09-2021,Annette Blackburn,Home Office,New Jesse,South Dakota,South,Office Supplies,Paper,2,769.51,0,68.32
8393,11-11-2023,Cristian Ramirez II,Corporate,North Samantha,Mississippi,South,Technology,Computers,6,804.63,0.3,142.52
8394,27-06-2022,Tara Dudley,Corporate,Port Yeseniaton,Delaware,East,Furniture,Furnishings,9,368.23,0.1,76.1
8395,29-04-2022,Amanda White,Corporate,North Tinaburgh,Wyoming,West,Technology,Computers,9,729.15,0.2,33.59
8396,20-08-2023,Robin Thompson,Home Office,West Carl,Missouri,West,Office Supplies,Labels,10,1107.94,0.1,176.35
8397,12-04-2025,Kevin Scott,Corporate,Lake Michael,Kentucky,Central,Office Supplies,Labels,2,1926.87,0,147.28
8398,27-10-2021,James Harrison,Corporate,West Ashley,Ohio,West,Furniture,Chairs,2,1824.88,0,406.85
8399,30-09-2024,Elizabeth Olson,Consumer,Port Caitlynfort,New Hampshire,West,Technology,Copiers,6,107.32,0.2,14.9
8400,02-09-2023,Leonard Matthews,Home Office,Cruzton,Missouri,East,Furniture,Tables,5,488.62,0,124.95
8401,13-05-2021,Diana Hernandez,Corporate,New Johnshire,Mississippi,East,Technology,Computers,1,445.2,0,121.64
8402,21-11-2024,Donna Nguyen,Consumer,Thomasbury,Michigan,South,Furniture,Bookcases,9,709.6,0.2,148.25
8403,20-10-2024,Jorge Hutchinson,Consumer,Brooksshire,Vermont,South,Furniture,Bookcases,6,1552.34,0,211.1
8404,02-03-2022,Juan May,Home Office,North Zachary,Massachusetts,Central,Office Supplies,Pens,3,112.43,0,29.89
8405,05-06-2023,Kimberly Alvarado,Consumer,Angelaside,Alabama,West,Office Supplies,Pens,7,1698.37,0.1,215.85
8406,16-06-2025,Jodi Jackson,Home Office,Alberthaven,Iowa,Central,Furniture,Furnishings,7,1765.26,0,239.19
8407,13-10-2023,Carl Singh,Home Office,Robbinshaven,New Mexico,Central,Office Supplies,Binders,5,1121.61,0,144.31
8408,08-07-2023,Emily Gonzalez,Home Office,North Lorihaven,Alabama,South,Office Supplies,Paper,7,779.79,0.2,150.87
8409,22-02-2021,Sandra Mueller,Home Office,North Sarah,West Virginia,West,Technology,Computers,3,1878.7,0,269.63
8410,12-04-2024,Austin Miller,Home Office,East Angelaberg,Rhode Island,East,Technology,Accessories,6,1258.51,0.2,212.91
8411,16-07-2024,Jacob Mays,Consumer,East Jeffreyshire,Georgia,South,Technology,Copiers,5,450.89,0.2,48.35
8412,30-01-2023,Vincent Stephens,Home Office,New Sarah,California,Central,Furniture,Tables,9,785.51,0.3,129.12
8413,26-07-2025,Jim Meyers,Home Office,Dianashire,Nebraska,Central,Office Supplies,Pens,10,1796.63,0,167.91
8414,10-04-2021,Timothy Wright,Home Office,East Leah,Texas,West,Office Supplies,Pens,6,900.69,0.3,170.06
8415,16-12-2021,Sarah Adams,Consumer,Ballardmouth,Ohio,Central,Office Supplies,Labels,1,1972.65,0.3,375.82
8416,26-05-2023,John Martin,Consumer,South Lori,Connecticut,Central,Technology,Accessories,10,819.82,0.1,135.55
8417,24-03-2021,Annette Wallace,Corporate,Michellefort,Maine,West,Office Supplies,Binders,10,958.9,0,230.25
8418,16-09-2022,Joseph Evans MD,Home Office,South Mark,Pennsylvania,West,Office Supplies,Pens,3,1692.4,0.3,236.19
8419,16-11-2023,Stacy Moore,Corporate,East Brandibury,New York,East,Technology,Copiers,5,1816.65,0.1,365.91
8420,26-08-2022,Bryan Fitzpatrick,Home Office,East James,Ohio,South,Furniture,Tables,1,1652.02,0.3,325.01
8421,12-01-2025,David Schmidt,Corporate,Lake Andrewchester,Alabama,West,Office Supplies,Binders,2,714.43,0,96.36
8422,26-07-2022,Kristin Peterson,Corporate,East Wendy,Mississippi,East,Furniture,Tables,6,904.22,0,122.01
8423,12-12-2021,David Kelly,Corporate,Oconnellport,Florida,West,Office Supplies,Labels,3,1177.27,0.2,52.16
8424,20-05-2023,Jordan Wallace,Home Office,Ryanstad,New York,South,Office Supplies,Pens,10,1257.59,0.1,79.31
8425,10-07-2022,Monica Miller,Corporate,East Amy,Florida,Central,Technology,Copiers,1,475.31,0.2,46.43
8426,28-11-2020,Gabriel Jackson,Home Office,Edwardborough,Pennsylvania,East,Furniture,Furnishings,5,1268.42,0.3,191.26
8427,31-10-2022,Makayla Daugherty,Consumer,Port Douglas,Maryland,South,Furniture,Bookcases,4,442.45,0.3,55.33
8428,05-01-2022,Steven Hanna,Home Office,Alyssaton,Colorado,West,Furniture,Furnishings,1,352.78,0.3,31.62
8429,08-01-2023,Christopher Rodriguez,Corporate,New Susan,Arkansas,South,Furniture,Chairs,8,657.7,0,75.64
8430,04-01-2021,Molly Barker,Home Office,South Nicholaston,West Virginia,East,Technology,Accessories,2,154.75,0.2,9.03
8431,13-01-2024,Rachel Thomas,Home Office,East Kimberlyville,Alaska,South,Technology,Accessories,10,728.5,0.1,92.58
8432,01-02-2023,Amanda Sullivan,Home Office,Moralesbury,Idaho,West,Technology,Computers,7,76.85,0,14.26
8433,07-08-2023,Autumn Acosta,Consumer,Jenkinsborough,Pennsylvania,South,Technology,Copiers,10,1616.04,0.2,138.69
8434,26-01-2022,Michael Moore,Consumer,Port Cherylfurt,Tennessee,West,Furniture,Chairs,2,915.05,0.2,158.8
8435,01-02-2022,Mr. Michael Baker MD,Corporate,East Daniel,Nevada,West,Technology,Copiers,7,1184.71,0.3,46.46
8436,27-07-2023,Michelle Cline,Corporate,West Brandon,South Dakota,East,Furniture,Bookcases,6,552.08,0.3,49.12
8437,29-04-2024,Robin Miller,Consumer,Villanuevaland,Indiana,South,Furniture,Bookcases,1,1558.35,0,332.16
8438,22-09-2021,Juan Collier,Corporate,East Tonya,New Mexico,West,Office Supplies,Paper,10,89.19,0.3,12.01
8439,01-10-2023,Andrew Cook,Corporate,Port Ruben,Texas,West,Furniture,Tables,6,357.05,0,74.13
8440,22-09-2024,Andrew Miller,Corporate,Ryanstad,Pennsylvania,West,Furniture,Bookcases,5,1220.08,0.2,99.52
8441,15-03-2024,Melissa Thomas,Home Office,Port Brianna,New Hampshire,Central,Technology,Copiers,9,1132.48,0.3,224.35
8442,07-11-2021,Sherry Tucker,Home Office,Wolfport,Washington,South,Furniture,Tables,9,1951.92,0.3,299.61
8443,11-03-2024,Chad Lee,Corporate,Josephbury,Montana,Central,Technology,Phones,8,1133.8,0,258.51
8444,29-10-2020,Renee Mcgrath,Corporate,Alvarezberg,Utah,Central,Office Supplies,Paper,10,641.62,0,92.83
8445,05-01-2022,Zoe Burke,Consumer,Moorebury,Virginia,West,Furniture,Furnishings,5,31.49,0,6.44
8446,23-07-2025,Maurice Michael,Corporate,West Michellemouth,Oregon,Central,Office Supplies,Binders,3,1205.04,0.3,198.93
8447,30-07-2025,Rachael Gallegos,Corporate,Elizabethchester,Rhode Island,West,Office Supplies,Paper,1,159.93,0.3,29.32
8448,22-11-2022,Melissa Davis,Home Office,West Brianside,Mississippi,South,Furniture,Chairs,1,785.77,0.2,176.75
8449,25-01-2022,Ashley Johnson MD,Home Office,West Sandra,Indiana,East,Office Supplies,Pens,6,1479.85,0.1,181.13
8450,16-03-2024,Madison Edwards,Home Office,East Arthur,New York,Central,Office Supplies,Labels,5,1649.28,0.1,277.01
8451,19-06-2024,James Jordan,Consumer,Jeremyside,New Mexico,West,Office Supplies,Pens,7,777.3,0.3,60.76
8452,15-01-2023,Bonnie Perez,Consumer,New Samuelmouth,Iowa,Central,Office Supplies,Labels,10,1643.7,0.2,66.77
8453,21-07-2025,Juan Long,Corporate,Cunninghamstad,Illinois,East,Furniture,Tables,3,1135.73,0.2,248.73
8454,15-05-2023,Nancy Hunt,Home Office,North Meghan,New Jersey,East,Office Supplies,Binders,3,250.01,0.3,25.39
8455,11-03-2021,Lauren Clements,Corporate,Kimberlymouth,Minnesota,West,Technology,Phones,3,388.43,0.2,32.64
8456,06-09-2025,Randy Robles,Consumer,Brandonside,Hawaii,West,Furniture,Chairs,2,1078.29,0.2,237.85
8457,10-01-2024,Nicole Boone,Corporate,South Valeriemouth,Nevada,Central,Furniture,Bookcases,7,861.35,0.2,73.24
8458,07-02-2024,Michael Gray,Home Office,Lake Jennifer,Idaho,South,Technology,Phones,4,1843.09,0.3,296.02
8459,30-11-2022,Lisa Hawkins,Corporate,Brandiview,New York,South,Office Supplies,Labels,3,448.64,0.2,60.69
8460,29-07-2025,Justin Parrish,Corporate,New Micheal,Colorado,East,Office Supplies,Binders,4,722.61,0.1,33.77
8461,21-12-2022,Abigail Perez,Consumer,New Thomashaven,Missouri,Central,Furniture,Chairs,8,474.31,0.1,36.82
8462,26-10-2021,Jennifer Ball,Corporate,East Roberto,Missouri,East,Furniture,Chairs,3,244.14,0.3,28.94
8463,05-07-2022,Nicholas Edwards,Consumer,Scottville,Wyoming,Central,Office Supplies,Binders,6,1319.64,0,262.28
8464,04-08-2022,Jessica Estes,Corporate,Jonesmouth,West Virginia,East,Technology,Copiers,9,1805.85,0.3,354.91
8465,09-03-2024,Amy Taylor,Home Office,Gordontown,South Dakota,East,Technology,Copiers,1,1287.97,0,86.34
8466,22-02-2021,Thomas Buck,Home Office,Amandabury,Massachusetts,Central,Office Supplies,Binders,5,109.9,0.3,5.52
8467,19-04-2023,Meredith Miller,Home Office,Gonzalezstad,Wyoming,South,Technology,Copiers,10,551,0,158.75
8468,05-09-2023,Rhonda Walker,Home Office,Lake Jillton,South Dakota,Central,Technology,Copiers,4,1689.74,0.1,194.15
8469,07-09-2021,Emily Taylor,Consumer,South Devonport,Florida,East,Office Supplies,Pens,10,1860.55,0.3,157.31
8470,05-12-2022,Joshua Hickman,Corporate,Nicholaschester,Alaska,East,Furniture,Bookcases,5,1599.15,0.3,275.1
8471,31-10-2023,Margaret Calhoun,Corporate,Frazierborough,Tennessee,East,Furniture,Furnishings,1,1529.09,0.3,135.43
8472,28-10-2024,James Elliott,Home Office,New Danielville,South Dakota,East,Technology,Phones,8,239.19,0.1,48.72
8473,26-02-2025,Maria Rogers,Corporate,South Dorisside,Kansas,East,Technology,Phones,8,1593.15,0.1,255.98
8474,24-05-2021,Ryan Wilson,Home Office,New Cynthia,Kansas,South,Office Supplies,Paper,4,269.26,0.1,71.66
8475,30-09-2024,Donald Parker,Corporate,Maryview,Wyoming,East,Office Supplies,Pens,2,1098.54,0.1,50.1
8476,18-06-2023,John Pace,Consumer,Lake Chelsea,Wyoming,South,Office Supplies,Pens,4,528.82,0.2,51.54
8477,15-10-2023,Timothy Ramsey,Corporate,Shermanbury,Maine,West,Office Supplies,Paper,4,672.32,0.3,50.72
8478,11-04-2024,Kelly Krause,Home Office,East Alecmouth,Kentucky,South,Technology,Phones,9,95.13,0.1,18.22
8479,11-10-2024,Mrs. Catherine Douglas,Consumer,Johnsonton,Tennessee,South,Furniture,Tables,4,146.5,0.1,23.86
8480,30-11-2024,Jamie Wagner,Corporate,Duncanville,Iowa,West,Office Supplies,Labels,4,1193.63,0,322.85
8481,10-10-2022,Christopher Hartman,Consumer,Bradfort,West Virginia,South,Technology,Computers,10,1564.32,0.3,193.58
8482,01-10-2023,Daniel Montgomery,Corporate,Mccallbury,Arizona,Central,Technology,Accessories,1,200.28,0.3,32.15
8483,28-05-2024,Ryan Gray,Home Office,Alexandermouth,Kentucky,West,Technology,Phones,4,495.8,0.3,53.63
8484,21-01-2021,Adam Horton,Consumer,Clintonport,Alaska,West,Furniture,Furnishings,9,1257.54,0,129.37
8485,03-11-2023,Joseph Coleman,Corporate,South Mark,Utah,Central,Technology,Phones,5,545.93,0,66.48
8486,10-04-2023,Mrs. Jennifer Castaneda,Home Office,South Robert,Mississippi,Central,Office Supplies,Paper,2,644.35,0.1,30.93
8487,30-04-2023,Deborah Webb,Home Office,Port Kylebury,Connecticut,Central,Office Supplies,Labels,4,918.32,0,194.29
8488,11-03-2021,Mark Mora,Corporate,Hartmanport,Utah,West,Office Supplies,Pens,10,1377.87,0.2,68.41
8489,23-04-2021,Karen Sanchez,Consumer,South James,Connecticut,South,Technology,Phones,5,809.61,0,182.44
8490,24-03-2022,Elizabeth Brown,Home Office,North Benjaminport,Iowa,East,Technology,Phones,3,1627.88,0.1,333.95
8491,20-04-2021,James Brown,Corporate,Mooreburgh,Georgia,West,Office Supplies,Binders,3,1040.89,0,93.11
8492,01-02-2021,Anthony Martinez,Consumer,North Kristin,Louisiana,South,Technology,Computers,2,1033.12,0.3,196.65
8493,16-01-2025,James Allen,Consumer,Smithton,Nevada,West,Technology,Copiers,8,486.87,0,123.37
8494,01-06-2024,John Kirk,Consumer,Angelicaville,Michigan,South,Technology,Computers,10,553.33,0.1,52.38
8495,01-01-2025,Cynthia Nguyen,Corporate,East Joyce,California,East,Office Supplies,Paper,10,1548.13,0.1,352.08
8496,10-06-2025,Jennifer Thompson,Corporate,Lake Kathrynview,Idaho,Central,Technology,Accessories,3,1812.82,0.2,434.05
8497,11-12-2023,Devin Mitchell,Home Office,East Mikayla,Michigan,West,Furniture,Tables,3,1156.28,0.2,88.78
8498,22-09-2023,Lawrence Hodges,Consumer,Lake Brittany,New Jersey,Central,Furniture,Chairs,6,1426.74,0.2,95.7
8499,21-09-2023,Patricia Poole,Consumer,Randallland,Ohio,South,Office Supplies,Pens,1,1252.26,0,291.23
8500,02-02-2025,Kristina Garza,Consumer,West Victoria,Mississippi,Central,Technology,Phones,7,834.43,0.2,134.88
8501,03-06-2025,James Wallace,Consumer,Lake Anthonystad,Kentucky,East,Technology,Accessories,7,455.67,0.2,81.63
8502,03-03-2022,Charles White,Home Office,Lake Anthony,Illinois,East,Office Supplies,Labels,5,1850.74,0,146.63
8503,25-09-2023,Rebecca Simon,Home Office,Port Annamouth,Alabama,East,Technology,Phones,3,1716.85,0.1,78.2
8504,21-07-2021,Cory Edwards,Corporate,Alexanderville,South Dakota,West,Technology,Accessories,10,1414.23,0.3,98.9
8505,16-08-2022,Susan Young,Home Office,Lake Tammyshire,Delaware,West,Technology,Phones,3,623.53,0.1,138.96
8506,24-06-2025,Andrea Kelley,Home Office,Patrickshire,Ohio,East,Furniture,Furnishings,9,1604.06,0.2,217.44
8507,09-05-2023,Derrick Oliver,Consumer,Campbellfurt,Maryland,East,Office Supplies,Labels,4,1601.55,0.3,87.96
8508,03-05-2024,Henry King,Home Office,New Tracey,Connecticut,West,Furniture,Bookcases,3,733.21,0.3,113.99
8509,03-09-2021,Linda Simmons,Consumer,South Marie,Delaware,South,Furniture,Bookcases,1,1667.25,0.2,276.83
8510,01-09-2025,Pamela Clay,Corporate,West Kayla,Michigan,West,Office Supplies,Binders,2,1599.87,0.2,248.92
8511,18-07-2022,Michael Garrett,Home Office,East Theresaland,New York,East,Technology,Accessories,8,1502.66,0.2,216.17
8512,07-05-2023,Jacob Ruiz,Consumer,Wyattstad,Arizona,Central,Technology,Phones,3,1263.04,0.3,175.34
8513,03-05-2021,Michelle Roy,Home Office,Everettstad,New Hampshire,Central,Office Supplies,Labels,7,1950.32,0.3,114.08
8514,21-12-2023,Nancy Moore,Home Office,West Christinemouth,Florida,South,Furniture,Bookcases,4,1742.54,0,484.93
8515,09-09-2021,Lindsay Combs,Consumer,New Sydneyview,Washington,West,Office Supplies,Paper,7,1913.95,0,491.68
8516,01-05-2024,Tamara Hunt,Corporate,Brandonmouth,New Jersey,Central,Office Supplies,Binders,8,969.09,0,140.78
8517,28-10-2024,Mary Taylor,Consumer,Port Timothy,Wisconsin,East,Office Supplies,Pens,5,1419.43,0.3,111.51
8518,21-05-2024,James Carrillo,Home Office,Port Tammy,Pennsylvania,South,Furniture,Tables,1,1472.64,0.3,104.71
8519,23-11-2024,Hayley Zimmerman,Home Office,Rojasland,North Dakota,Central,Furniture,Furnishings,7,1148.15,0.3,75.65
8520,01-08-2022,Jenny Villarreal,Consumer,New Gary,Colorado,West,Office Supplies,Labels,3,589.18,0.1,108.86
8521,18-06-2022,Breanna Charles,Home Office,Michaelburgh,Wisconsin,South,Office Supplies,Labels,2,595.26,0.1,30.8
8522,22-07-2023,Kimberly Schmidt,Corporate,Sarahville,Wisconsin,Central,Technology,Phones,5,638.7,0.2,148.18
8523,02-10-2024,Annette Williams,Consumer,South Manuel,Oregon,East,Office Supplies,Labels,7,1531.87,0.2,269.74
8524,28-02-2023,Ernest Alvarez,Consumer,New Ernest,Alaska,South,Office Supplies,Pens,6,45.05,0.1,5.09
8525,15-11-2022,Jennifer Sanchez,Corporate,Douglasport,Indiana,Central,Technology,Computers,9,1331.36,0.1,105.84
8526,15-06-2021,William Anderson,Consumer,Micheleville,South Carolina,Central,Technology,Copiers,8,81.81,0.3,3.32
8527,07-06-2024,Sandra Palmer,Corporate,Robertstad,Iowa,East,Office Supplies,Labels,9,377.44,0.2,29.35
8528,31-01-2025,Anita Rice,Consumer,Pedromouth,Montana,Central,Technology,Computers,5,629.08,0.2,87.44
8529,22-12-2020,Bruce Johnson,Consumer,Port Christinahaven,Nebraska,South,Technology,Computers,8,495.7,0.2,79.7
8530,31-10-2022,Samuel Castillo,Home Office,Jacksonhaven,Oregon,West,Office Supplies,Paper,4,1660.36,0.3,89.25
8531,28-03-2024,Tiffany Miller,Corporate,Matthewstown,Florida,Central,Office Supplies,Pens,1,1085.07,0.2,63.14
8532,10-04-2022,Allison Rice,Consumer,Breannaburgh,Florida,West,Office Supplies,Pens,4,848.85,0.2,148.35
8533,10-05-2021,Jonathan Moore,Consumer,East Tonyhaven,New Hampshire,West,Office Supplies,Binders,3,553.3,0.2,24.33
8534,10-10-2023,Robert Morgan,Corporate,Blackmouth,Ohio,South,Technology,Computers,10,634.37,0,184.52
8535,13-01-2024,Amber Orozco,Home Office,Jacobsfurt,North Dakota,Central,Furniture,Bookcases,8,1268.28,0,332.35
8536,10-02-2022,Matthew Conway,Corporate,Patriciahaven,New Hampshire,South,Technology,Phones,7,218.18,0,65.38
8537,13-10-2021,Joshua Jackson,Corporate,West Luisstad,Alabama,South,Technology,Copiers,9,908.73,0.1,188.02
8538,01-04-2024,Michelle Singh,Consumer,West Josephmouth,Kentucky,East,Office Supplies,Labels,3,1457.76,0.3,125.36
8539,25-09-2023,John Hall,Home Office,Coxborough,Mississippi,East,Office Supplies,Binders,10,1305.84,0,205.22
8540,08-01-2025,Jesus Johnson,Home Office,Lake Kristin,Indiana,West,Technology,Phones,7,1208.29,0.3,78.49
8541,24-12-2024,Diane Davis,Corporate,South Megan,Maine,West,Technology,Accessories,9,1350.63,0.3,111.99
8542,11-11-2022,Shawna Perry,Home Office,Roblestown,Oklahoma,South,Office Supplies,Labels,1,1432.51,0.2,316.01
8543,18-08-2023,Sara Black,Consumer,Port Tiffany,Oregon,East,Technology,Copiers,2,1892.66,0,140.23
8544,24-05-2023,Ashley Maxwell,Corporate,Pamelaton,Pennsylvania,East,Office Supplies,Pens,6,437.7,0.1,108.18
8545,31-07-2022,Kayla Thompson,Corporate,West Corey,New Mexico,East,Furniture,Furnishings,3,456.67,0.2,28.08
8546,19-06-2022,Jennifer Smith,Consumer,South Mariafurt,Pennsylvania,South,Technology,Copiers,6,1097.98,0,64.43
8547,26-05-2025,Jonathan Mason,Corporate,Lake Shaunville,Wisconsin,West,Office Supplies,Paper,3,1586.3,0,96.31
8548,25-02-2024,Jordan Stewart,Consumer,South Ericview,Missouri,West,Office Supplies,Binders,3,854.37,0,47.84
8549,21-01-2022,Sarah Smith,Consumer,East Kendra,Colorado,South,Technology,Copiers,6,1071.92,0,195.44
8550,30-07-2023,David Schneider,Home Office,Barnettberg,New York,West,Technology,Computers,8,64.02,0.1,3.53
8551,16-03-2024,Donna Davis,Corporate,Gordonfort,Connecticut,South,Technology,Copiers,4,471.61,0.1,58.56
8552,29-09-2020,Douglas Myers,Home Office,Roseland,New Hampshire,Central,Office Supplies,Binders,3,1496.39,0,110.6
8553,11-08-2024,Mr. Todd Kelly Jr.,Home Office,East Lorimouth,Montana,East,Technology,Copiers,4,667.85,0,196.9
8554,28-06-2022,Heidi Newton,Consumer,South Debraberg,Washington,West,Technology,Phones,10,1606.74,0.2,65.13
8555,21-07-2025,Bethany Thomas,Home Office,West David,Georgia,South,Furniture,Bookcases,4,1175.55,0.2,114.53
8556,09-03-2023,Jason Lowe,Home Office,Welchmouth,Alaska,Central,Furniture,Bookcases,4,48.78,0.2,6.49
8557,09-11-2024,Carmen Franklin,Consumer,Ashleyton,Vermont,South,Office Supplies,Pens,10,536.47,0.2,95.73
8558,04-04-2025,Mrs. Ashley Schultz,Consumer,Michaelmouth,South Dakota,East,Office Supplies,Paper,7,1904.01,0,324.36
8559,10-07-2023,Daniel Becker,Home Office,South Charles,Vermont,East,Office Supplies,Pens,2,58,0.3,5.35
